frame,face_r_mean,face_g_mean,face_b_mean,ref_r_mean,ref_g_mean,ref_b_mean
548,185.3680918155009,140.44551965377693,126.8987884745503,196.89129849034234,192.10909412842483,191.1130126176894
549,185.41856991484852,140.42079125761194,126.74829888549871,196.86699461881338,192.07137193314702,191.24542522152166
550,185.64277233789943,140.50489589051588,126.67479031290294,197.27116099678977,191.99622778047222,191.13448347536894
551,185.77362729953657,140.4889890337159,126.74024332639695,197.13205847710108,191.90283840273446,191.1507194161528
552,185.15645146876716,139.88313694450474,126.009370491887,196.23561745074943,190.99930714335204,190.23774221113652
553,184.98369738673068,139.7667334771674,125.8443145114961,195.96958359315457,190.9774667621269,190.1750078908674
554,184.7851808351738,139.70765086619602,125.84081653496061,195.99043857825816,190.90002848410663,190.18300653594773
555,184.86001710689254,139.73361759711992,125.8929287255365,195.89692602600522,190.95448701663625,190.1059608766946
556,184.8650981093054,139.7166383679514,125.94848782729699,195.89988221436985,190.88725682656258,190.18702510450586
557,184.81968824603285,139.72322579821525,125.83299076993782,195.72135615141227,190.9414305180258,189.89584824899728
558,184.83560786917056,139.6571217014975,125.59134952956046,195.86169041625288,190.88717984249058,189.89303833036945
559,185.07918959288148,139.5483780367926,125.54841633580575,196.34125499434168,190.77966388754166,189.97856763435644
560,184.7163319758461,139.4356385083811,125.6827820403161,195.81983417630892,190.8769024688792,190.0392849719393
561,184.83028430634104,139.3493380653892,125.77753379887912,195.96119232930707,190.83617789479356,190.12112673887773
562,184.8021983633555,139.30740064597668,125.80141961675454,195.98070009315072,190.81618513129632,190.1094020647128
563,184.82456498704218,139.2898213989353,125.63790836322784,195.8867025412442,190.80673918566248,190.09235779117301
564,184.7730272816637,139.26253973522614,125.65295987540054,195.81096561121504,190.82948797893715,190.1472397360986
565,184.7785678722345,139.23809219849102,125.78564042333176,195.9968590498626,190.80218172860035,189.9914162759725
566,184.78404463111667,139.2709527517841,125.65810470950198,196.0396467970777,190.82383734805268,190.18604740679154
567,184.78570425502036,139.26665049597221,125.77652525819919,195.71107107939366,190.9161720440041,190.22981285172096
568,185.2179086185546,139.78298502508585,126.4357661717583,196.58059077576848,191.7992794290861,191.26774290399317
569,185.29338320715937,139.98930180899006,126.66653049239764,196.4999499603532,191.8973109463652,191.48699354103636
570,185.358670258263,140.06161034584008,126.82165426204185,196.47886402303362,191.8986427708107,191.599090048269
571,185.24533071197865,140.0288646895865,126.83910584570604,196.56912784744836,191.88775722303055,191.3576910937127
572,185.33990374181357,140.06028264671713,126.96143289374577,196.66704388861945,191.93683456892768,191.41178780110394
573,185.28227649334235,140.2338282416923,126.62276748669109,196.34156293062966,192.00373372749178,191.57769617466147
574,185.34061865672595,140.2784848910393,126.72643014898316,196.3785614756307,191.9981369854577,191.64775168017738
575,185.28762558884733,140.29823441549323,126.8120667424136,196.51449225155315,191.87480080371373,191.54521659468656
576,185.26810585847238,140.3179584072717,126.79184486346402,196.56787300707484,191.8698815215132,191.39200289460112
577,185.402139638202,140.38125390969094,126.57766401552387,196.46567665150081,191.94473313471443,191.10496778216586
578,185.5056363381037,140.4327916150694,126.59101760477972,196.45232761341677,191.98146223546348,191.10657674927057
579,185.48921882779487,140.33714621286592,126.82423306226143,196.47874854692563,191.97904493560281,191.31876794691178
580,185.46105628678302,140.414982573949,126.64590009064099,196.48881806354265,191.94618043526793,191.23042102588974
581,184.7536479810037,139.91548684428898,125.98249735098493,195.89626396298607,191.09771588258388,190.33134714427584
582,184.3932670334861,139.7814658308971,125.88369866336444,195.66347182767885,191.01662086114382,190.18042756953585
583,184.80364095951794,139.57617035401054,125.79420663594234,196.24597950684003,190.9007213407546,190.39831558850474
584,184.8460379670884,139.46108181945846,125.78086581302422,196.2960961377091,190.83013464514192,190.38298036136322
585,184.77421455107174,139.44567284982958,125.51688348163562,195.98068469633634,191.0256049023457,190.33157809649182
586,184.64028290204388,139.39822037252173,125.64371704689076,195.9468424982871,190.97791326974448,190.30058430910645
587,184.8107645759661,139.30860068172242,125.8499955317818,196.2600367983864,190.98328675796978,190.43895548011116
588,184.80629635776384,139.25282455222072,125.83103752026656,196.1763628105345,191.0137647520728,190.55394658845086
589,184.78138923287077,139.3804879294277,125.76817607332984,196.3596079971054,191.06753812636165,190.48081172005513
590,184.7925725447141,139.43524275191177,125.71930653253501,196.2586048946473,191.0583385297582,190.27488702587434
591,184.87635801917503,139.39096909269637,125.63374653713089,195.85464637366528,191.0552206748424,190.23048261314733
592,184.92847020975094,139.48804432472457,125.49570412735699,195.84557764998422,191.0187995103813,190.2036382672425
593,184.77503159668586,139.5258199180401,125.63346567770104,195.81539219535478,190.9537941599883,190.28738923916643
594,184.93384483793133,139.4253360738405,125.88354546731179,195.9725243847048,190.94855154468542,190.49389131388716
595,184.8698599532752,139.45860514994064,125.9797653547127,195.76419008907058,190.97028414820974,190.5427377075683
596,184.92336367466265,139.44257062976345,126.13915308115561,195.7601869173268,190.95086106684528,190.48643925571798
597,185.02151127905938,139.37180681977762,126.28767665419821,195.66688992047546,190.90117554677937,190.7227957535586
598,185.00905133344398,139.40593124050503,126.2096487980493,195.71365774421272,190.873384296789,190.66996928335527
599,184.6439979063206,139.51633452911364,126.16569429727694,195.10901714435283,190.95063781303648,191.12141157994412
600,184.7033869093973,139.51768776091203,126.46403084347193,195.24371617512335,190.91538680646974,191.13401387252978
601,184.73180477716357,139.4993552999451,126.35404884400812,195.66377206555964,190.7862460256973,190.8216971908512
602,184.75793747047786,139.60192005719318,126.36218100113621,195.57139887757222,190.85491581791726,190.7583392995989
603,184.92977237619843,139.6320230815386,126.34679756418276,195.66513468363397,190.8460626496378,190.8390340038646
604,184.95753916074096,139.75380117705635,126.28102539224572,195.80565371024736,190.8099494214647,190.71124814275927
605,184.9642287217066,139.77360176686113,126.36804075015,195.94049131234746,190.73332717460758,190.80465291731142
606,185.04114590647382,139.74024332639695,126.32669058227266,196.0137262600368,190.76818556240713,190.7843291223046
607,185.06475086491938,139.66303251586217,126.40147578864051,195.74696105375799,190.83133559666504,190.96857510181144
608,185.01243441293997,139.67170085917454,126.24761588643067,195.8201960014473,190.83319861120734,190.7463528795892
609,184.99101249824463,139.62576757605547,126.28657874915423,195.7274147978783,190.8576795461019,190.7005011663087
610,184.84929338320717,139.64653840752703,126.14517879255978,195.62571114036507,190.86055875039455,190.74683787924278
611,184.910137748784,139.60410310094343,125.8796645006447,195.8358622600984,190.7911576094906,190.33438801511969
612,184.89013289757568,139.5101428553191,126.15472801317486,195.8564401025428,190.7945526070656,190.37144814737832
613,184.87363878924054,139.56059542199128,125.87630695382416,196.04714504569006,190.7040347352133,190.31260922115214
614,184.93833858880902,139.60192005719318,125.81830948155903,196.0891706505924,190.68115506901623,190.18572407368916
615,184.78451698561233,139.65279391301019,126.04742694463239,195.6574439748416,190.8151150526956,190.25603362664265
616,184.76606962760593,139.6632367772657,126.06181460724362,195.62427923662594,190.7980630807486,190.3701394181544
617,184.83293970458695,139.73331120501462,125.87755805492078,195.4038661400956,190.88035135530458,190.52320684850304
618,184.93157242981707,139.74842654887593,125.84448047388645,195.32784436900005,190.89992070640585,190.5356705697591
619,184.94853889264786,139.81833501423446,125.93883647598014,195.40997097700486,190.90362364026882,190.93052957343124
620,184.86162566544536,139.88538381994357,125.98023770920835,195.2945410594548,190.91374704573624,190.78283563130788
621,184.85572761741838,139.87753252224533,126.11069691437618,195.47507640669144,190.93046028776646,190.17503098608898
622,184.76989952892214,139.92189554582478,126.07187448136753,195.46494530281686,190.87729508764636,190.18560089917395
623,184.81580727936577,139.9188954564604,126.20719766120693,195.28668868411125,190.91226895155393,190.24254601722905
624,184.8525232666505,139.94977722740677,126.21548301438766,195.3027860535655,190.9024765775961,190.45609213453736
625,184.80069193550446,140.05589102654122,126.25883749728715,195.64678168087022,190.90306935495047,190.3101842228843
626,184.92803615426843,140.11894396854373,126.51527492308281,195.60428647312872,190.98769024688792,190.21650230567295
627,184.8847199703821,140.2161723966246,126.41177822318112,195.35667490396236,190.97852144391325,190.23059808925532
628,184.97440349287,140.2348112496968,126.29154485452759,195.3513168125515,190.99080810180374,190.47697791326974
629,184.7917044337491,140.36287038337312,126.46629048524849,195.31433366436485,191.0255048230521,190.2086961207726
630,184.8238373057921,140.3294991765712,126.4373619639734,195.24401641300415,191.1076930183145,190.16396837494324
631,184.67777763592957,140.16667730528144,126.13349759354534,195.93508703049338,190.89621777254285,189.8354542445168
632,184.68968862902298,140.26739094356003,126.09232615439609,195.9213838656782,190.91908974033274,189.818640923193
633,184.5890898877839,140.20658487699635,126.15923453039026,195.39883138178712,191.02160173060193,190.02518918835693
634,184.69110569250998,140.1323103241373,126.43367249237211,195.5361555694127,190.95075328914447,190.19945803213315
635,184.63864881081565,140.10456907227024,126.45158366419425,195.5563561899043,191.0205085567796,190.56750348352926
636,183.9935785321265,139.38380717723507,125.8959543475763,194.7177686936573,190.02267180920268,189.67071602885363
637,183.92144872400453,139.17279238104965,125.74426472277898,194.12217372225686,189.99681285941938,190.11078007960154
638,183.62644419195465,139.20417203916713,125.55538675620124,193.83350654749532,190.1026274663772,189.9383819487748
639,183.82866298145052,139.10866706667858,125.4482771827246,194.0788316897234,189.9534708268859,189.14826362425615
640,183.9535688297098,139.07133829518327,125.41957845552847,194.16868749855655,189.97783628567248,189.0414559227696
641,184.0365755575698,139.07190001404297,125.37475584379109,194.56266888380793,189.83311392872815,189.17342971739149
642,184.10294774737972,139.07792572544713,125.42302536671305,194.5529842875509,189.8890890474761,189.08954017413797
643,184.54936104479708,139.69411854821206,125.98367185405523,195.75351239828478,190.7279844800111,189.81900274833137
644,185.0952241130587,139.9452324111782,125.96263292949152,196.0769763735883,190.84202098585803,189.94785868803746
645,185.13533594617712,140.0129578327865,126.17712016953696,196.18087407715345,190.83762519534707,190.13454506262653
646,185.45307732570757,140.550369585477,126.92367006676794,196.5960260822036,191.7503098608898,190.94049131234746
647,185.5066321124459,140.92792125722895,127.13788921372127,196.73836963132328,191.87645596126163,191.10150349892606
648,185.50707893426613,141.0484737843255,127.16813266778159,196.70962377884015,191.9041933224016,190.97412565340233
649,185.64985765533442,141.09359002183044,127.27904660989901,196.76950199003826,191.8491805045536,191.1709277350516
650,185.2072359602201,140.4833846114565,126.80010468396931,195.85861105337307,190.91022887364605,190.25798132366413
651,184.92834254637373,140.49791270378267,126.47509925827578,195.90452435391117,190.88514746298992,190.30003772219527
652,184.9952509223679,140.43487252811786,126.56319975488631,195.95409439786908,190.78327444051826,190.1183399154715
653,185.03273288991588,140.42828509785397,126.65834726991868,196.03450426106838,190.7963232407215,190.15988821912745
654,185.13619129080442,140.35304030332819,126.57511074797972,196.1783566979992,190.7701640530574,190.26217695558788
655,185.15348967841595,140.34501027690186,126.59900933219288,196.08786961977566,190.76963286296066,190.41164153136717
656,185.1537067061572,140.23860285199984,126.57388517955854,196.02690593316242,190.76990230721265,190.2858187640977
657,184.96606707433838,140.22066614750227,126.42837446221802,195.6711471396568,190.7875624533284,190.2965426453267
658,185.01655794002374,140.10542441689753,126.61135438076879,195.75334303332642,190.78797046890998,190.39120995865954
659,184.80004085228072,140.1064584902529,126.4442685526803,195.897611184246,190.7844292015982,190.19957350824114
660,184.88654555667617,140.0279455132706,126.44048971671496,195.93955980507633,190.80401394951386,190.21714127347053
661,184.71670219964,139.8371142970216,126.49372534501028,195.43701548149687,190.87822659491752,189.99054635595894
662,184.73216223461975,139.87901341742094,126.73609426663774,195.6063881382942,190.87054358453236,190.20784929598065
663,185.25329690671637,140.49783610575633,127.27930193665343,196.31255533230174,191.79074959390903,191.48076552961192
664,185.5559229423855,140.68675237134724,127.54311830565166,196.29484129733558,191.92441703811483,191.91654926595686
665,185.59111973548147,140.79982382453946,127.71986825139473,196.03477370532036,192.10238111734682,191.91209188818834
666,186.07552565395565,141.44522602800936,128.07924065823238,197.07415875655326,192.95290114475316,192.48748623909714
667,186.46954590136727,141.59480920708276,128.114041694859,197.62936018537764,192.87929667351824,192.30096922946643
668,186.52073891562728,141.67874787759635,128.33538445826045,197.69256410848595,192.9179965665104,192.29994534130887
669,186.5341308038963,141.80865813024218,128.11664602775403,197.80523029785138,192.93533337952377,192.36571283401463
670,186.5518504806526,141.8753494784951,128.26642070189325,197.70461211575326,192.9437862306289,192.34207102550482
671,186.6523853902031,141.88286885141258,128.3081538599022,197.46532252476962,192.98244763158502,192.05909297366375
672,186.69577817211575,141.94114718310757,128.1958994523241,197.3852667883015,192.97420263747432,192.0205162551868
673,186.70874877123998,141.97792700208092,128.2919150783215,197.68231752850335,192.92896679676974,192.41003256426245
674,186.15078321481917,141.42974046035414,127.58639619052482,196.84152058939006,192.0600552745637,191.4725051386868
675,185.96505853365844,141.21900652359858,127.57351495576464,196.65505746860975,191.9622855031294,191.63733573523638
676,185.8260075832046,141.1832480116429,127.63586574919253,196.53657898180867,191.89130618874955,191.60912107285003
677,185.91061010327968,141.20669977403583,127.5271093181499,196.45348237449673,191.91193022163714,191.51958859711925
678,185.42765954730567,140.5479567476478,126.69771865544931,195.38548234370307,191.04490480919497,190.56655657944373
679,185.3185711914823,140.3732749486155,126.42593609171337,195.52316835646704,190.87858842005588,190.04347290545587
680,185.29127676143546,140.2114488516679,126.27133574191572,195.4882714766315,190.845454475469,190.02423458586418
681,185.166970931049,140.14342980429205,126.21041477831254,195.616642416684,190.856293832806,190.00769070879235
682,185.1778733834625,140.09407514266383,126.19246530747725,195.5223292300823,190.87612492975202,189.95454090548665
683,185.00501717072424,140.08216414957042,126.27360815003,195.79675435152467,190.81471473552122,190.03154807270377
684,184.97615248113775,140.06337210044555,126.14994063652959,195.83287527810495,190.78670793012927,189.89643332794444
685,184.9320830833259,140.0731638814773,126.15905580166218,195.41532137000854,190.9038314972632,190.00110087222953
686,184.945653700323,140.04216721349147,126.19939742885958,195.34019261414812,190.96999930714335,190.09454413881767
687,184.8767793083198,140.0669211423319,126.20713382951833,195.33512706221083,190.96136169426546,189.7824353141335
688,184.8297098211436,140.0862749103165,126.08872604715886,195.40558288490112,190.9626473282678,189.75056390832736
689,185.02373262182277,140.06656368487572,126.23440272688974,195.40317328344764,190.95670415790974,189.8147224339284
690,185.06687007698102,140.02064316809438,126.34309532624376,195.40852367645135,191.00074674549836,190.10988706436638
691,185.03911605877622,139.95088789878847,126.42146787351112,195.54573238796894,190.9330392541783,190.36038553623254
692,185.21277655079086,140.08889200954923,126.25747149915104,195.52764882945718,190.94399408762328,190.31297874469772
693,185.327086338742,140.0754490559293,126.37135999795738,195.54179080348277,190.90296927565686,190.3834191705736
694,185.2189043928968,140.16025583740793,126.51504512900384,195.50633193992164,190.93343187294548,190.50926503306465
695,185.29311511406723,140.13001238334758,126.68615235347436,195.3990854292247,190.89452412295896,190.6505462019908
696,185.35357648951245,140.16411127139958,126.59459217934152,195.4144591484022,190.94942146469896,190.66934571237212
697,185.2911873970714,140.224381151779,126.74135399777866,195.18091256918945,190.96646573823875,191.04887718730996
698,185.35992135935965,140.30132386922165,126.69886762584417,195.30267827586474,190.91680331339447,190.84029654264532
699,185.34960615848132,140.35975539696926,126.67047529075334,195.1731679715467,190.99709000207858,190.4109717699408
700,185.33939308830475,140.34543156604664,126.79443643002132,195.28835154006637,190.95933701317196,190.4007251899582
701,185.4126335678084,140.37880277284856,126.94539837356858,195.61895193884385,191.01585871883108,190.18771026274663
702,185.33884413578278,140.46340529292362,126.57557033613767,195.60026020616334,190.938081710894,190.17577003318013
703,185.82678632980557,140.88695407948322,127.43660875004787,196.3612708530605,191.8377637666767,191.592415529227
704,185.9751439404578,140.98522934725716,127.53460315839195,196.39162567264833,191.9142936326474,191.67812959498679
705,186.05220155493993,140.95455183771432,127.64081908822816,196.56604848456854,191.84881098100803,191.7071679869435
706,186.53908414293193,141.45394543667257,128.08243224266255,197.26437870004696,192.7412180419871,192.41212653102073
707,186.63946585642978,141.5778810432651,128.29181294761972,197.5324141435137,192.82944178849397,192.5392580275141
708,186.63977224853505,141.60489461388212,128.34032503095838,197.39524392403212,192.85918843391303,192.74954002016983
709,186.62192490840152,141.68668853965863,128.12518670768915,197.49011139595217,192.85763335565872,192.4777862460257
710,186.61509491772097,141.6621771712349,128.23352184958702,197.4211721594802,192.88808055613293,192.6112843252731
711,186.66640282902043,141.68255224623712,128.2090998455273,197.49707075606057,192.84901883800242,192.8492651870328
712,186.64852995621146,141.6600834918487,128.21891715923454,197.3541498264009,192.88103651354535,192.54861929066877
713,186.585885537016,141.68843752792637,128.15854514815334,197.34436515085028,192.86390755752635,192.61773559050633
714,186.6921652985408,141.738047516309,128.20382734804866,197.31408731533446,192.91072927011402,192.32301746768593
715,186.77384432727783,141.6918461400978,128.24236892162745,197.4367614340593,192.92414759386284,192.38579027999106
716,186.16192822764933,141.055993157243,127.35561910354777,196.5996751272162,192.0171982416838,191.55504746068038
717,185.36838544126846,140.2589140953135,126.47292898086326,195.89376198064622,191.01258689577128,190.39654495484885
718,184.57189363087411,139.35757235321904,125.68613958713664,194.79770895401742,189.95473336566664,189.25294656535561
719,183.66083670577422,138.4941083351419,124.7127063359334,194.0085606288059,188.9057945910991,188.60675766183977
720,183.56505087385582,138.35055086747263,124.7032592460201,193.85381494568773,188.82496901391102,188.5242153398462
721,183.42933193754706,138.16676666964548,124.55154408854732,194.16354496254726,188.67684396098448,188.41590644895572
722,183.5659062184831,138.16287293664067,124.70082087551545,194.22497055359247,188.62889058253847,188.33361047599251
723,183.63658066410488,138.192248279736,124.66361976739732,194.06598304810734,188.71477401325666,188.5174099478818
724,183.75870345074108,138.29920465716,124.74860527760401,194.06907010939437,188.73088677952532,188.51465391810436
725,184.33064814696607,138.80581123693045,125.3148689535433,194.92875893977535,189.5253239104829,189.5409362802836
726,184.5636082776934,138.98819113760837,125.4538943713217,195.05759948266703,189.57422419301446,189.37882322147547
727,184.70403799262107,139.01101734945297,125.55038235181473,195.33312547633895,189.4947997259367,189.28373249574662
728,184.71488937968365,139.04149059759226,125.54749715948985,195.44781634679785,189.52823390840436,189.24611037976243
729,184.57948960181793,138.95517738826263,125.6210440310988,195.2960576456731,189.53339184122805,189.26477131881413
730,184.50193410016468,138.88701791117182,125.56533173328567,195.2551483098147,189.4897341739994,189.16312924855848
731,184.45903920542315,138.91971250207453,125.3230138770091,195.20281453767217,189.6024773474368,189.01868403427332
732,184.86357891511662,139.52437732187767,125.7838148370377,196.00715182028839,190.58701894578013,189.95342463644272
733,185.21432127765507,139.71519577178896,125.94624095185814,196.01788339992456,190.76271199488826,190.20768762942947
734,185.28221266165374,139.75470758703452,126.31451149608712,195.9263493383219,190.79590752673272,190.40131796731256
735,185.43935351265782,139.8258799198274,126.22662802721783,196.06910090302316,190.77338198726684,190.2295895979122
736,185.28351482810126,139.84891039307553,126.13726366317294,195.69298752088193,190.8083712479888,190.07927819734098
737,185.25514802568588,139.90794193869604,126.11917376262272,195.4470234108563,190.8359007521344,190.1795730463367
738,185.48011642900002,139.8516679220232,126.1607920235922,196.00192460179989,190.7997336351109,190.19970438116354
739,185.64708736004903,139.89500963858498,126.16697093104901,196.1299876055644,190.808263470288,190.04371155607905
740,185.60114131059223,139.93687045997115,126.13659981361147,195.88742619152097,190.77502944640753,190.05893130711254
741,185.56754030971135,139.9645478801496,126.0201708135987,195.74054058215356,190.78647697791328,189.85336843807016
742,185.55502929874507,139.99176571217015,126.34894230891985,195.66332555794207,190.87101318737155,190.1231206263424
743,185.30681339444155,140.10805428246798,126.33050771725115,195.7297089232238,190.85663256272278,190.16292139156408
744,185.3270735724043,140.12659100483845,126.44056631474129,195.74798494191552,190.84510034873784,190.39796146177355
745,185.41309315596635,140.1836820671254,126.38329652372624,195.6314772473575,190.80955680269753,189.9894839757654
746,185.46982676079713,140.1471065095556,126.68890988242202,195.81027275456708,190.80710870920805,190.13420633270977
747,185.58051090883558,140.21608303226054,126.5135387011528,195.8919836485831,190.77833206309614,190.12656951276782
748,185.71776180567082,140.29431514981297,126.55774852867958,195.95220058969798,190.7978552237542,190.06753812636165
749,185.80242815743446,140.3052431349019,126.76465256411893,195.99084659383973,190.74445907141813,190.35396506462814
750,185.7930704318852,140.22923236011286,126.82570119109931,195.9710231953009,190.76310461365543,190.39442789286898
751,185.8002195810088,140.00819598881668,126.48367823722408,196.33328714289013,190.64192398592732,190.07785399200904
752,185.7545160919687,139.98653151370468,126.66162821871289,196.2653410009469,190.69291823521712,190.24040586002755
753,185.78081474767333,139.9020566570068,126.45690722702378,195.88166778293572,190.77950991939767,190.13075744628438
754,185.6895609656458,139.89581391786137,126.49228274884784,195.88497809803152,190.73937042425922,190.04741448994204
755,185.53365844940063,139.814288085177,126.64161060116685,195.9811389023611,190.71331131588875,190.1746537641362
756,185.5504972488542,139.74882230534527,126.6491682730975,195.99502682894908,190.66688992047546,190.20647897949914
757,185.56090181409658,139.75904814185955,126.47396305421864,196.1541067153206,190.5941322740325,189.92027529504145
758,185.525870983391,139.7799211040329,126.41273569851016,196.2396745113436,190.60852059708847,189.88958944394406
759,185.65187473669428,139.78804049482326,126.51181524556051,196.18935002348013,190.6919251406884,189.96768208657627
760,185.6672326409723,139.79693863221456,126.46480959007289,196.15131989191437,190.71627520266057,189.95588042833938
761,185.52718591617622,139.7957130637934,126.52182405433354,195.86547033418785,190.79930252430773,189.92546402149395
762,185.54554390981858,139.8763324864996,126.36030434949126,195.86799541174932,190.79473736883838,189.8781419124383
763,185.62068657364262,139.89289042652334,126.30577932108616,196.25392426306996,190.7105398892969,189.76815476877834
764,185.57987259194954,139.97455668892266,126.28485529356193,196.21959706536717,190.72719924247673,189.61430979930253
765,185.72327686356616,139.98849752971364,126.0327456562536,195.87301477324343,190.8681339830789,189.8766715166632
766,185.75078832135426,139.91618899286362,126.40918665662382,195.7276072580583,190.82395282416067,189.72016289829634
767,185.756558706004,139.99917018804817,126.39712246747776,195.43512937173298,190.90960530266287,190.0136646727792
768,185.77099743396613,140.034966999017,126.5643614916189,195.32004588250692,190.93645734697492,190.06243408238836
769,185.73532828637448,140.10834790823557,126.53063282736082,195.68587419262954,190.8869719854962,190.24885101272548
770,185.82978641916992,140.09833909946255,126.53651810905005,195.8033210928659,190.82827163059963,190.37762226995235
771,185.7658143008515,140.1398935287434,126.7817211576515,195.6968521212961,190.81094251599345,190.41990192229227
772,185.80037277706145,140.19681862864,126.8200840025022,195.66357190697244,190.83011154992033,190.75766183976535
773,185.8760771597452,140.1635240198644,126.73327290600146,195.66038476639184,190.85516216694765,190.35589736483522
774,185.89924806270824,140.16114948104837,126.66166651772606,195.84333741348914,190.777631508041,190.229273963217
775,185.8829965147898,140.08060665636847,126.68613958713664,195.69479664657382,190.84176693842045,190.50383765598897
776,185.90189069461644,139.93630874111145,126.85960858408548,195.8580952600907,190.8015812528388,190.55504746068038
777,186.27678696812245,140.37262386539174,127.40114386385977,196.51525439386592,191.74930136954663,191.96487986635566
778,186.31798393994714,140.48161009051333,127.42451902822637,196.61196948351386,191.84994264686637,191.9450795630384
779,186.39940764192977,140.52428795751362,127.35840216517087,197.08483644733906,191.70096307074067,191.5805291885109
780,186.44027268897372,140.58739196486704,127.45681786265973,196.900698245533,191.78974110256587,191.48022664110795
781,186.30943049367428,140.52221981080288,127.31202206023158,196.7531813667752,191.73061733527334,191.54762619614002
782,186.37548352504118,140.5564591285698,127.4427876575047,196.678214277466,191.8066314079617,191.4760541044058
783,186.38775197559076,140.55940815258327,127.62459307298515,196.74785406899312,191.79367498864485,191.71324203022394
784,186.40705467822445,140.64863208691324,127.556586791947,196.79487594016797,191.81612354403873,191.72970122481658
785,186.50192133382697,140.6864332129042,127.48846561386935,196.4071918520058,191.8989276118771,191.3957597173145
786,186.55488886903015,140.73803474997126,127.49375087768571,196.43407468994664,191.91530982239775,191.22999761349377
787,186.4808441102501,140.80869642925535,127.33460571165949,196.3184600106238,191.94667313332872,191.3205616757893
788,186.40367159872847,140.83768878221903,127.27554863336354,196.23915101965403,191.95729693526408,191.08347382926473
789,186.54096079457685,140.86867268386717,127.41231440936538,196.70849981138903,191.87700254817278,191.332278651547
790,186.5041682092658,140.89550752575607,127.545799236573,196.62267026952122,191.88326905163322,191.41204184854155
791,186.4321788308588,140.95737319835058,127.53813943394059,196.37526655734928,191.97941445914842,191.36902314911046
792,186.48175052022827,141.0157281280719,127.51198120795088,196.59028307043272,191.9299213992625,191.3814791719593
793,186.4209572200023,141.10290944836655,127.46543514062121,196.83521559389362,191.8972878511436,191.36527402480428
794,186.44564731715414,141.14196167545416,127.4635201899631,196.89321539373503,191.84826439409687,191.30155430841359
795,186.57798317396689,141.24033907392987,127.10127535713829,196.88804206409694,191.82128917526964,191.07862383272902
796,186.55829748120158,141.2501819203125,127.12213555297392,196.84309876286596,191.8303886925795,191.04669853807246
797,186.67194341959123,141.1844863464018,127.25027128467657,196.79546871752234,191.83326789687214,191.14847917965773
798,186.6710625422885,141.1722689612031,127.2605864855549,196.9621777254286,191.74109486747193,191.0289768046991
799,186.66517726059925,141.05331222632162,127.52737741124204,196.81294410186533,191.7998029207757,191.2348399116223
800,186.61552897320345,141.03593724068378,127.34073355376543,196.83811019500067,191.82289044396714,191.10551436907704
801,186.58543871519578,140.9119888677535,127.49352108360675,197.0309706921638,191.78458316974218,191.03157116792536
802,186.55204197571842,140.89395003255416,127.34913380398565,196.94633440341192,191.77626888996667,191.0529881367545
803,186.37442391901035,140.9263509976893,127.17742656164226,196.84639368114736,191.80670069362648,190.96493375520606
804,186.3911095224113,140.85722127893172,127.4019609094739,196.8321516278282,191.80084990415483,191.18176709238858
805,186.36579387471116,140.86993655130152,127.20338052622844,196.6455422373111,191.83160504091703,190.89275348930306
806,186.3392271259144,140.81463277629547,127.20758065133855,196.68247919505455,191.82336004680633,190.87551675558328
807,186.35674254126718,140.8717749039333,127.16542620418481,196.6561737376537,191.84315265171637,191.03211005642933
808,186.26433978884478,140.90061406084436,127.13056133586957,196.63314780171982,191.83807940137186,191.06283439956272
809,186.2691782308409,140.8830603464784,127.14425961624389,196.11564547295166,191.9261183861059,191.18627835900753
810,186.23532190320563,140.94538560723086,127.34746141374424,196.16515392965195,191.98575794668082,191.23770371910052
811,185.95180707510437,140.9361044797079,127.12314409365385,196.0307320415406,192.030747438355,191.0411325896672
812,186.03766069627605,140.98082496074352,127.25887579630032,196.09305834622816,192.00732888365397,191.0632347167371
813,186.0254177784019,140.95849663607,127.43231926057372,196.1951546225086,191.9690908950938,190.90289998999208
814,186.20714659585605,140.97827169319936,127.32249045716256,196.29275502898452,191.93536417315258,190.89961277011787
815,186.34808696429255,141.04630350691298,127.40659509006652,196.6629791296181,191.8373172590591,190.84167455753405
816,186.43895775618847,141.08626214397876,127.67163702748593,196.73693002917696,191.85631692802758,190.84506955510903
817,186.7135616805607,141.06533811645454,127.62883149710842,197.20459286973525,191.73139487440048,191.09473659899766
818,186.63901903460953,141.15878770857003,127.76343976203546,197.09883215162782,191.75101041594493,191.1045905602131
819,186.72487265578124,141.16593685769362,127.72870255709745,197.12451403804553,191.6914170458132,191.0084374542907
820,186.79512581225825,141.1771457022124,127.76169077376773,197.01070848441458,191.75581422203746,191.10341270391157
821,186.83651427914873,141.1463022302792,127.6892035081896,196.68899974595257,191.80568450387614,191.13791696497995
822,186.82198618682258,141.10324137314728,127.56773180477717,196.66655888896588,191.80166593531797,191.25745783197456
823,186.71580855599953,141.07726187588565,127.5913750622359,196.92741171851543,191.75101041594493,190.9762119217534
824,186.70682105424416,140.99004225657785,127.47033741430596,196.82809456723405,191.75598358699585,190.85398431064613
825,186.72087679207465,140.96443298311013,127.38743281714774,197.0157047506871,191.71297258597195,191.0441811589182
826,186.6378189988638,140.91930397926745,127.39305000574485,197.0478609975596,191.7291084474622,191.00627420186763
