frame,face_r_mean,face_g_mean,face_b_mean,ref_r_mean,ref_g_mean,ref_b_mean
79,136.89072456429085,89.92802886441322,76.03620711482466,195.22438500676841,190.48513280119496,187.27834570321616
80,136.83424062117567,89.86629109169937,76.00867198379542,195.2031554870933,190.5129720393969,187.2844512906689
81,136.8435033970545,89.89110435920159,76.00282736211335,195.19732063669886,190.51740652569669,187.27413527517155
82,136.92129805460607,89.94855888931089,76.04776975988521,195.18395182747514,190.5122531858283,187.32348410586752
83,136.8941216187703,89.89920665063089,75.9966240452378,195.21389161181907,190.5003874340662,187.30583018251411
84,136.8606152677554,89.86449761573195,75.96472127273495,195.20737525089856,190.51063809923915,187.30293609671847
85,136.76760771405662,89.81976621513272,75.90534666835464,195.2263921953041,190.4994912010456,187.2995192083275
86,136.72061864371017,89.81877452842132,75.93378908722623,195.23043457965738,190.4850207720674,187.28735471222518
87,136.58387137612357,89.70477275604507,75.8223403806389,195.21442375017506,190.4955608458199,187.31040470522336
88,136.56405874161285,89.71002658564375,75.82691901928514,195.18524016244223,190.5093684357933,187.39029080894366
89,136.5562940456598,89.72028104823396,75.84211081571507,195.18896513093404,190.51014330392567,187.3819913177426
90,136.45406591551674,89.6206692830316,75.88644132168629,195.08161321943706,190.4551743453298,187.1785090790272
91,136.5781322530278,89.74939865805798,75.97653711440266,195.09509405778834,190.4415441348084,187.22750315081922
92,136.61870700932607,89.84381989281344,75.95657678187112,195.08176259160714,190.44942351678102,187.2632777855576
93,136.65786808456767,89.90021943705955,76.01502299869182,195.1021332213042,190.44761237921858,187.20196984549315
94,136.6940329999578,89.91070599653965,76.05213740135882,195.13267049432852,190.44434486299772,187.19637772487513
95,136.76520234628856,89.95754736886526,76.09942186774697,195.13420155907204,190.44472762918357,187.23429958455864
96,136.77294594252436,89.97689580959616,76.07431320420307,195.13606871119825,190.45762965037576,187.1929795080054
97,136.70810651137276,89.92450521163016,76.01498079925729,195.14098865705083,190.45917938664053,187.25918872240115
98,136.60919103684012,89.8235641642402,75.98075705785543,195.16908929655042,190.4521775661672,187.25207487280025
